destination_name,hashtag_source,post_url,short_code,caption,content_type,timestamp,likes,comments,views,location_name,owner_username,collected_date,source,engagement,upload_date
Raja Ampat,#wisatarajaampat,https://www.instagram.com/p/DXlLvtAkV_A/,DXlLvtAkV_A,#bluduptdkkpr4#coralreef#anderwaterphotography#wisatarajaampat#papuabaratdaya,Sidecar,2026-04-26 04:11:18+00:00,31.0,1,0.0,,numex09182,2026-06-03,Apify Instagram Scraper,32.0,2026-04-26
Raja Ampat,#rajaampatindonesia,https://www.instagram.com/p/DXlwfgLAqiV/,DXlwfgLAqiV,Ein Hai liegt schlafend in einer Salatkoralle #wobbegongshark #welovediving #rajaampatindonesia #unterwasserfotografie #papuaexplorersdiveresort,Image,2026-04-26 09:34:35+00:00,31.0,0,0.0,"Papua Explorers Dive Resort, Raja Ampat",thomas_gnuechtel,2026-06-03,Apify Instagram Scraper,31.0,2026-04-26
Raja Ampat,#piaynemo,https://www.instagram.com/p/DYRBtGJGOhE/,DYRBtGJGOhE,"“Cek Jadwal Liburanmu, Open Trip Raja Ampat Mei, Juni, Juli 2026 sudah rilis‼️”
• 
Siap untuk ‘healing’ yang sesungguhnya? Raja Ampat memanggil! 🌊
• 
Kami sudah siapkan jadwal lengkap buat kamu yang mau eksplor Piaynemo dan sekitarnya :

🗓 MEI: Buat kamu yang mau curi start liburan.
🗓 JUNI: Cocok banget buat libur tengah tahun.
🗓 JULI: Waktunya summer trip bareng bestie atau pasangan!
•
Pilihan Paket:
• One Day Trip (Piaynemo)
• 2H1M & 3H2M (Piaynemo + Kali Biru + kabui)
• 4H3M & 7H6M (Misool + Piaynemo)

Slot terbatas‼️
Jangan sampai kehabisan tanggal king’s.
•
•
Reservasi sekarang ✅

📲 0852 1773 8480
📲 0852 1773 8480
📲 0852 1773 8480

#piaynemo #opentriprajaampatmurah #triprajaampat #kalibirurajaampat #kabuirajaampat",Sidecar,2026-05-13 04:50:08+00:00,25.0,3,0.0,,rajaampatkingfour,2026-06-03,Apify Instagram Scraper,28.0,2026-05-13
Raja Ampat,#rajaampatindonesia,https://www.instagram.com/p/DXxcERmEwI3/,DXxcERmEwI3,… Breathtaking Limestone Karsts jutting out from the sea creating a stunning if somewhat  surreal setting #rajaampatindonesia #swanhellenicexpeditions #shminerva,Sidecar,2026-04-30 22:24:48+00:00,23.0,3,0.0,"Piaynemo Island, Raja Ampat - Papua Barat",judywatterstravel,2026-06-03,Apify Instagram Scraper,26.0,2026-04-30
Raja Ampat,#rajaampatindonesia,https://www.instagram.com/p/DXTdLzHkegv/,DXTdLzHkegv,"Kabar baik buat kamu yang belum sempat daftar 😱
Komen ""MAU"" Mimin DM Cara Daftarnya!

Pendaftaran SJN 4 Raja Ampat DIPERPANJANG sampai 20 April 2026 (23.59 WIB)

Masih ada waktu untuk ambil langkah berani, explore Indonesia, dan jadi bagian dari impact nyata 

Yuk, manfaatin kesempatan ini sebaik mungkin ‼️

Segera daftarkan dirimu melalui link:
🔗 https://bit.ly/batch1FullyfundedSJN4RajaAmpat
___________________
For more information, please contact us:
Email: semestamanusia.indonesia@gmail.com
Instagram: @semestamanusiaa
TikTok: @semestamanusia.indonesia
Whatsapp: +62 851-2159-4627

#semestamanusiaindonesia #semestajelajahnusantara #fullyfunded #volunteering #rajaampatindonesia",Image,2026-04-19 06:57:37+00:00,-1.0,25,0.0,,semestamanusiaa,2026-06-03,Apify Instagram Scraper,24.0,2026-04-19
Raja Ampat,#rajaampatindonesia,https://www.instagram.com/p/DYk8IiVk2GD/,DYk8IiVk2GD,"Kali Biru Warsambin
.

.

#warsambin 
#rajaampatindonesia",Sidecar,2026-05-20 22:26:16+00:00,22.0,0,0.0,,onesfaam,2026-06-03,Apify Instagram Scraper,22.0,2026-05-20
Raja Ampat,#piaynemo,https://www.instagram.com/p/DYiYqSWE99r/,DYiYqSWE99r,"Papua..

Dengan sumber daya dan keindahan alam terkaya
.
penduduk teramah
.
.
sayang,

Pemerintahnya sam vvah

Bangga banget loh ini tuh Indonesia 🥹 tapi... ah sudahlah

Pasir Timbul - Arborek - Piaynemo, Raja Ampat 🩷

#rajaampat #piaynemo #papua #papuabarat #papuaindonesia",Sidecar,2026-05-19 22:37:49+00:00,22.0,0,0.0,RAJA AMPAT - The Last Paradise,meutia.sefrilia,2026-06-03,Apify Instagram Scraper,22.0,2026-05-19
Raja Ampat,#rajaampat,https://www.instagram.com/p/DZHnVNdGgFS/,DZHnVNdGgFS,"The wild heartbeat of Raja Ampat 🌴

#rajaampat #visitindonesia #sonyalpha #dji #jungle",Sidecar,2026-06-03 09:37:55+00:00,-1.0,22,0.0,RAJA AMPAT - The Last Paradise,adrzemicka,2026-06-03,Apify Instagram Scraper,21.0,2026-06-03
Raja Ampat,#rajaampat,https://www.instagram.com/p/DZHZWecDwE5/,DZHZWecDwE5,"explore Raja Ampat with us🚤✨

Dm us here⤵️

#marweshomestay #pulaubatanta #rajaampat #piaynemo #papuabarat",Sidecar,2026-06-03 07:35:45+00:00,21.0,0,0.0,,whynnoo,2026-06-03,Apify Instagram Scraper,21.0,2026-06-03
Raja Ampat,#wisatarajaampat,https://www.instagram.com/p/DXJ2PotE84v/,DXJ2PotE84v,"Bagian 59 || Teatrical War Tribe👹 - The Jeti Mangrove Proudly Present

📍𝘞𝘢𝘳𝘴𝘢𝘮𝘣𝘪𝘯 𝘝𝘪𝘭𝘭𝘢𝘨𝘦, 𝘔𝘢𝘺𝘢𝘭𝘪𝘣𝘪𝘵 𝘉𝘢𝘺, 𝘙𝘢𝘫𝘢 𝘈𝘮𝘱𝘢𝘵, 𝘞𝘦𝘴𝘵 𝘗𝘢𝘱𝘶𝘢𝘯
======================================
 ©ʀᴀɪɴᴇʀsᴜʀᴀʙɪ | ᴛʜᴇ ᴊᴇᴛɪ ᴍᴀɴɢʀᴏᴠᴇ ²⁰²⁶
======================================
#kalibiru #kalibirurajaampat #rajaampat #wisatarajaampat
#holiday",Image,2026-04-15 13:23:58+00:00,21.0,0,0.0,The Jeti Mangrove,surabi.rainer,2026-06-03,Apify Instagram Scraper,21.0,2026-04-15
Raja Ampat,#explorerajaampat,https://www.instagram.com/p/DVx_u85kTBZ/,DVx_u85kTBZ,"𝗝𝗨𝗦𝗧 𝗣𝗔𝗖𝗞 & 𝗚𝗢 𝗧𝗢 𝗥𝗔𝗝𝗔 𝗔𝗠𝗣𝗔𝗧

📅 𝗧𝗮𝗻𝗴𝗴𝗮𝗹 𝗧𝗿𝗶𝗽: 
✅ 26–30 September 2026
✅ 16–20 Oktober 2026 

⏱️ 𝗗𝘂𝗿𝗮𝘀𝗶: 5 Hari 4 Malam 

🩵 𝗛𝗶𝗴𝗵𝗹𝗶𝗴𝗵𝘁: Teluk Kabui (Batu Pensil & Batu Wajah, Batu gendong), Sawandarek (snorkeling), Pos Hiu (Pos Wayag), Wayag 1 atau Wayag 2, Tugu Katulistiwa, Piaynemo, Telaga Bintang, Arborek, Pulau Friwen (snorkeling dan/atau mantai), Pasir Timbul

💰 𝗛𝗮𝗿𝗴𝗮: 
Rp 14.000.000/orang (berdasarkan 7 peserta) 
Rp 12.200.000/orang (berdasarkan 9 peserta) 

🌟 𝗧𝗲𝗿𝗺𝗮𝘀𝘂𝗸:
✅ Transportasi AC selama di Sorong 
✅ Tiket kapal express kelas VIP Sorong-Waisai PP 
✅ Private speedboat untuk island hopping 
✅ Akomodasi 3 malam di D’Coral Resort atau setara (VIP room with AC) 
✅ Akomodasi 1 malam di Fave Hotel Sorong atau setara (*3) 
✅ Semua tiket masuk 
✅ Makan, termasuk dinner di Republik Seafood Sorong 
✅ Air mineral selama perjalanan 
✅ Life jacket 
✅ Semua tip, termasuk biaya porter turun naik kapal express 
✅ Pemandu lokal merangkap motorist speedboat berpengalaman 
👩‍🦰 Tour Leader (@maya_mytrip)

❌ 𝗧𝗶𝗱𝗮𝗸 𝗧𝗲𝗿𝗺𝗮𝘀𝘂𝗸:
✈️ Tiket pesawat ke Sorong PP 
🧾 Conservation & retribution fee (bila diperlukan) 
🧾 Asuransi perjalanan
🧳 Pengeluaran pribadi
🤿 Alat snorkeling 

📞 𝗜𝗻𝗳𝗼 & 𝗕𝗼𝗼𝗸𝗶𝗻𝗴:
Maya — 0811821006 

#mytrip #opentriprajaampat #explorerajaampat #rajaampat",Sidecar,2026-03-12 10:33:40+00:00,19.0,2,0.0,,mytrip.co.id,2026-06-03,Apify Instagram Scraper,21.0,2026-03-12
Raja Ampat,#rajaampat,https://www.instagram.com/p/DZHZMs5jxde/,DZHZMs5jxde,"Ornate Ghost Pipefish adalah ikan laut yang sering membuat penyelam terkecoh karena bentuk dan warnanya menyerupai lingkungan sekitarnya.

Keunikan utama ikan ini:

Kamuflase luar biasa – Tubuhnya meniru warna dan bentuk karang lunak, crinoid (bulu babi laut berbulu), atau rumput laut sehingga sangat sulit ditemukan.

Kerabat dekat kuda laut – Masih satu keluarga dengan pipefish dan seahorse, meskipun bentuknya berbeda.

Betina mengerami telur – Berbeda dengan kuda laut yang jantannya mengandung telur, pada ornate ghost pipefish betina menyimpan telur di kantung yang terbentuk dari sirip perutnya.

Sering berenang terbalik – Mereka kerap berenang dengan posisi kepala menunduk atau tubuh miring untuk menambah efektivitas kamuflase.

Warna sangat bervariasi – Bisa berwarna merah, kuning, putih, hitam, ungu, hingga kombinasi berbagai warna tergantung habitatnya.

Ukuran kecil – Umumnya hanya sekitar 10–12 cm panjangnya.
. 
. 
. 
. 
. 

Scuba Republic House Reef, Raja Ampat 📍
📷 : Olympus TG6

#scubadiving #scubarepublicrajaampat #underwaterphotography #rajaampat",Sidecar,2026-06-03 07:34:25+00:00,18.0,2,0.0,RAJA AMPAT - The Last Paradise,rbnadriel_,2026-06-03,Apify Instagram Scraper,20.0,2026-06-03
Raja Ampat,#wisatarajaampat,https://www.instagram.com/p/DWV2TQmk5Ad/,DWV2TQmk5Ad,"Bagian 37 || Kali Biru 🏞Trip Part II With @wili_surabi
@ehcon_chonex

📍𝘞𝘢𝘳𝘴𝘢𝘮𝘣𝘪𝘯 𝘝𝘪𝘭𝘭𝘢𝘨𝘦, 𝘔𝘢𝘺𝘢𝘭𝘪𝘣𝘪𝘵 𝘉𝘢𝘺, 𝘙𝘢𝘫𝘢 𝘈𝘮𝘱𝘢𝘵, 𝘞𝘦𝘴𝘵 𝘗𝘢𝘱𝘶𝘢𝘯
======================================
 ©ʀᴀɪɴᴇʀsᴜʀᴀʙɪ | ᴛʜᴇ ᴊᴇᴛɪ ᴍᴀɴɢʀᴏᴠᴇ ²⁰²⁶
======================================
#kalibiru #kalibirurajaampat #rajaampat #wisatarajaampat
#holiday",Sidecar,2026-03-26 08:43:54+00:00,20.0,0,0.0,RAJA AMPAT - The Last Paradise,surabi.rainer,2026-06-03,Apify Instagram Scraper,20.0,2026-03-26
Raja Ampat,#piaynemo,https://www.instagram.com/p/DYz2ejGlszC/,DYz2ejGlszC,"Одна из визитных карточек Раджа Ампат это смотровая острова Пьянемо (Piaynemo) Со смотровой открывается потрясающий вид на все заливы и холмы. Этот вид изображен еще и на 100 000 купюре 
Подниматься до смотровой не составляет проблемы. Здесь хорошо оборудован подъём. В тени, в лесу, удобные ступени, которые сделаны очень широко. Есть места для отдыха, кто хочет присесть, отдохнуть.
Еще одна известная точка, это Star lagoon или Bintang lagoon. Находится эта смотровая недалеко от Пьянемо. Однако здесь приходится карабкаться по скалам вверх. Одно Хорошо, что не долго идти)
Сверху открывается потрясающий вид в виде Звезды (так расположены заливы, что создаётся такой эффект)
Ну и третья точка, не менее известная ... это остров Руфус. Из-за великолепной скрытой лагуны, окруженной карстовыми образованиями, нетронутых пейзажей, кораллов и морских обитателей этот остров снискал славу «Последнего рая».
С высоты остров выглядит в виде закрытой лагуны, с очень необычным цветом воды. На смотровую мы не пошли,  решили полетать на дроне.

#индонезия раджаампат #piaynemo #trip #вокругсвета",Sidecar,2026-05-26 17:25:27+00:00,20.0,0,0.0,"Piaynemo Island, Raja Ampat - Papua Barat",enika_music,2026-06-03,Apify Instagram Scraper,20.0,2026-05-26
Raja Ampat,#rajaampatindonesia,https://www.instagram.com/p/DYXdIjCkgMt/,DYXdIjCkgMt,"TERAKHIR.

Tidak lain dan tidak bukan memang hanya “selebrasi”. Tapi, jauh dari sekadar kata “hanya”.

Ini yang akan menjadi cerita tanpa jeda teruntuk 1 atau 2 generasi nantinya. Pesan dari Ibu, jika punya mimpi jangan nanggung2. Kalau ini dimasukkan ke dalam salah satu mimpi, apakah pantas?

Ya, pantas menurut saya, dan bisa jadi tidak menurut banyak orang. Tapi balik lagi, mimpi tidak hanya bertajuk pada profesi yang ingin diraih, melainkan hal sederhana yang muncul di pikiran dan jadi kenyataan 🫂

📸 @_hab1bb 

#rajaampat #lastparadise #papua #rajaampatindonesia",Sidecar,2026-05-15 16:45:16+00:00,-1.0,20,0.0,Raja Ampat,sydh_ummul,2026-06-03,Apify Instagram Scraper,19.0,2026-05-15
Raja Ampat,#rajaampatindonesia,https://www.instagram.com/p/DXwI9xVgmo7/,DXwI9xVgmo7,"Schön vorsichtig paddeln, jetzt nicht noch nassspritzen #unwetter #äquatortaufe #westpapua #rajaampatindonesia #paddelnmachtglücklich @papua_explorers",Image,2026-04-30 10:22:56+00:00,19.0,0,0.0,"Papua Explorers Dive Resort, Raja Ampat",thomas_gnuechtel,2026-06-03,Apify Instagram Scraper,19.0,2026-04-30
Raja Ampat,#piaynemo,https://www.instagram.com/p/DYaBL01GGmi/,DYaBL01GGmi,"✅Piaynemo 
Piaynemo is one of the most iconic destinations in Raja Ampat, famous for its breathtaking view of small limestone islands surrounded by crystal-clear turquoise water. To reach the viewpoint, visitors need to climb several hundred stairs, but the panorama at the top is absolutely worth the effort.

This location is not only stunning for photography, but it also provides a peaceful atmosphere where visitors can fully appreciate the natural beauty of Raja Ampat. Piaynemo is part of a protected marine area, so it is essential to maintain cleanliness and respect during the trip.
.
.
.
.
.
.
#piaynemorajaampat #piaynemoisland #piaynemo #tourrajaampat #triprajaampat",Sidecar,2026-05-16 16:38:46+00:00,17.0,0,0.0,Piaynemo,beautifuljogjatour,2026-06-03,Apify Instagram Scraper,17.0,2026-05-16
Raja Ampat,#explorerajaampat,https://www.instagram.com/p/DWsWay7k-v4/,DWsWay7k-v4,"Conducting research in Raja Ampat requires the right preparation—starting with your visa 💳

Let us assist you in handling the details, so you can focus on your research and experience in Indonesia.

#RajaAmpatStartsWithUs #RajaAmpatVisa #rajaampat #rajaampattrip #explorerajaampat #visitindonesia #wonderfulindonesia #papuatravel #indonesiatravel #travelindonesia #visatoindonesia #indonesiatrip #digitalnomadindonesia #expatsindonesia #visitaseasia",Sidecar,2026-04-04 02:27:51+00:00,16.0,0,0.0,,rajaampatvisa,2026-06-03,Apify Instagram Scraper,16.0,2026-04-04
Raja Ampat,#rajaampat,https://www.instagram.com/p/DZHP4oBEcqz/,DZHP4oBEcqz,"2027年のスケジュールを一部変更しました。
世界屈指のバラクーダ＆ギンガメの群れを楽しめるティフォーレ島トリップを大幅に増やしました。
人気のトリップとなりますのでお早めにご検討ください！

We've made some changes to our 2027 schedule.
We've significantly increased the number of trips to the remote oceanic island of Tifore.
Don't miss this opportunity to join us!

#エレガントジェニファー #インドネシアダイビング #ダイビングクルーズ #ラジャアンパット #ティフォーレ #コモド #elegantjennifer #indoesialiveaboard #divingcruise #rajaampat #pulautifore #komodo",Sidecar,2026-06-03 06:13:02+00:00,15.0,0,0.0,,elegant_jennifer,2026-06-03,Apify Instagram Scraper,15.0,2026-06-03
Raja Ampat,#rajaampatindonesia,https://www.instagram.com/p/DXdVvCGEWgTJsInR0P9PFm5I_o_yD9wzgc-zqw0/,DXdVvCGEWgTJsInR0P9PFm5I_o_yD9wzgc-zqw0,น้ำใส ปลาเยอะ เยอะแบบไม่กลัวคนด้วย#rajaampatindonesia #scubamheefreediving #scubadiving #scubadiverslife,Sidecar,2026-04-23 03:04:39+00:00,15.0,0,0.0,RAJA AMPAT - The Last Paradise,puynoon_k,2026-06-03,Apify Instagram Scraper,15.0,2026-04-23
Raja Ampat,#wisatarajaampat,https://www.instagram.com/p/DXT7Yibk30E/,DXT7Yibk30E,"Bagian 60 || Teatrical War Tribe👹 - The Jeti Mangrove Proudly Present

📍𝘞𝘢𝘳𝘴𝘢𝘮𝘣𝘪𝘯 𝘝𝘪𝘭𝘭𝘢𝘨𝘦, 𝘔𝘢𝘺𝘢𝘭𝘪𝘣𝘪𝘵 𝘉𝘢𝘺, 𝘙𝘢𝘫𝘢 𝘈𝘮𝘱𝘢𝘵, 𝘞𝘦𝘴𝘵 𝘗𝘢𝘱𝘶𝘢𝘯
======================================
 ©ʀᴀɪɴᴇʀsᴜʀᴀʙɪ | ᴛʜᴇ ᴊᴇᴛɪ ᴍᴀɴɢʀᴏᴠᴇ ²⁰²⁶
======================================
#kalibiru #kalibirurajaampat #rajaampat #wisatarajaampat
#holiday",Image,2026-04-19 11:21:16+00:00,15.0,0,0.0,The Jeti Mangrove,surabi.rainer,2026-06-03,Apify Instagram Scraper,15.0,2026-04-19
Raja Ampat,#explorerajaampat,https://www.instagram.com/p/DWFwbN0EyK3/,DWFwbN0EyK3,"Explore more Raja Ampat and discover hidden paradise with our guests group from Russian,

Thank you so much for sailing with us and hope to see you all again next year 🙏🏻

And also thank you to Nadya for sharing your experience during stay with us 💙

#explorerajaampat 
#bluedreamphinisi 
#discoverrajaampat 
#sailingrajaampat 
#liveaboarddiving",Sidecar,2026-03-20 02:44:43+00:00,15.0,0,0.0,Pulau Batanta,bluedreamphinisi,2026-06-03,Apify Instagram Scraper,15.0,2026-03-20
Raja Ampat,#wisatarajaampat,https://www.instagram.com/p/DVf9VJ_mDtB/,DVf9VJ_mDtB,"𝗕𝗮𝗴𝗶𝗮𝗻 32 || Welcome to The Jeti Mangrove Nikmati Suasana dan pengalaman berlibur ke kali biru yang luar biasa🤩

✨ 𝗣𝗮𝗸𝗲𝘁 𝗪𝗶𝘀𝗮𝘁𝗮 𝗨𝗻𝗴𝗴𝘂𝗹𝗮𝗻:
☑ 𝑅𝑒𝑠𝑡𝑎𝑢𝑟𝑎𝑛𝑡 (𝐹𝑟𝑒𝑒 𝑊𝑖𝑓𝑖)
☑ 𝐸𝑐𝑜𝑙𝑜𝑑𝑔𝑒 & 𝐶𝑜𝑡𝑡𝑎𝑔𝑒
☑ 𝐾𝑎𝑙𝑖 𝐵𝑖𝑟𝑢 𝑇𝑜𝑢𝑟
☑ 𝑀𝑎𝑦𝑎𝑙𝑖𝑏𝑖𝑡 𝐵𝑎𝑦 𝑇𝑜𝑢𝑟
☑ 𝐿𝑜𝑐𝑎𝑙 𝐶𝑢𝑙𝑡𝑢𝑟𝑎𝑙 𝐺𝑢𝑖𝑑𝑒
☑ 𝑇𝑒𝑎𝑡𝑟𝑖𝑐𝑎𝑙 𝑊𝑎𝑟 𝑇𝑟𝑖𝑏𝑒

📍 𝗟𝗼𝗸𝗮𝘀𝗶: 𝘛ℎ𝘦 𝘑𝑒𝘵𝑖 𝑀𝘢𝑛𝘨𝑟𝘰𝑣𝘦 – 𝘞𝑎𝘳𝑠𝘢𝑚𝘣𝑖𝘯 𝘝𝑖𝘭𝑙𝘢𝑔𝘦, 𝑇𝘦𝑙𝘶𝑘 𝑀𝘢𝑦𝘢𝑙𝘪𝑏𝘪𝑡, 𝘙𝑎𝘫𝑎 𝐴𝘮𝑝𝘢𝑡
📅 𝗧𝗲𝗿𝘀𝗲𝗱𝗶𝗮 𝗦𝗲𝘁𝗶𝗮 𝗛𝗮𝗿𝗶
=======================================
🎯 𝗙𝗼𝗿 𝗠𝗼𝗿𝗲 𝗜𝗻𝗳𝗼𝗿𝗺𝗮𝘁𝗶𝗼𝗻 & 𝗥𝗲𝘀𝗲𝗿𝘃𝗮𝘁𝗶𝗼𝗻 > 𝗣𝗹𝗲𝗮𝘀𝗲 𝗖𝗼𝗻𝘁𝗮𝗰𝘁 𝗨𝘀
------------------------------------------------------
📞 𝘈𝘭𝘧𝘳𝘦𝘥 - 𝘊𝘩𝘳𝘪𝘴𝘵𝘪𝘯𝘦 𝘔𝘦𝘯𝘵𝘢𝘯𝘴𝘢𝘯
📲 + 62 853 5417 9361
=======================================

©Cᴏᴘʏʀɪɢʜᴛ 2026 Tʜᴇ Jᴇᴛɪ Mᴀɴɢʀᴏᴠᴇ
🔖 #TheJetiMangrove #Kalibiru #kalibirurajaampat #rajaampat #wisatarajaampat",Sidecar,2026-03-05 10:26:21+00:00,13.0,0,0.0,The Jeti Mangrove,thejetimangrove,2026-06-03,Apify Instagram Scraper,13.0,2026-03-05
Raja Ampat,#rajaampat,https://www.instagram.com/p/DZHSIlRgYgG/,DZHSIlRgYgG,"Kampung Dabatan, 3 Juni 2026

Tim Penggerak Pemberdayaan dan Kesejahteraan Keluarga Kabupaten Raja Ampat.
Peringatan Hari Kesatuan Gerak (HKG) PKK Ke-54
Tahun 2026.

Dalam rangka memperingati Hari Kesatuan Gerak (HKG) PKK Ke-54, Ketua Tim Penggerak PKK Kabupaten Raja Ampat bersama Pengurus dan Anggota mengadahkan Bantuan Sosial dan Pemeriksaan Kesehatan Gratis yang dilaksanakan di Kampung Dabatan Distrik Misool Selatan.

Ikut hadir dalam kegiatan ini Ketua Bhayangkari Polres Raja Ampat, Ny. Elsye Tegai, Kepala Dinas Pemberdayaan Perempuan Perlindungan Anak dan KB, ibu. Lowisa Herlina Burdam. SE.

Pembukaan Peringatan Hari Kesatuan Gerak (HKG) PKK Ke-54 secara resmi dibuka oleh Ny. Rusmiati Burdam sebagai Ketua Tim Penggerak PKK Kabupaten Raja Ampat di tandai dengan pemukulan Tifa bersama.

Hidup Jaya PKK💪🏼
#pkkrajaampat #hkgpkk #rajaampat #misoolselatan",Sidecar,2026-06-03 06:32:41+00:00,12.0,0,0.0,Raja Ampat,tppkk_rajaampat,2026-06-03,Apify Instagram Scraper,12.0,2026-06-03
Raja Ampat,#rajaampat,https://www.instagram.com/p/DZGOHq6EsRB/,DZGOHq6EsRB,"Day octopus coming out of its hole. 

This was after another diver had chased it across the reef, then tried to shove his camera into the hole after it (not that he'd get a photo; it's dark in there). 😠

After the other diver gave up and left, I just hovered nearby with my lights off, and waited. No more than a minute later, the octopus came right out to say hi.

If you treat the critters with respect, you'll get much better photos.

#octopus #misool #rajaampat #marinelife #uwphotography #uwpics #marinebiology #underwaterphotography #divephotography #scuba #scubadiving #uwphoto #underwaterimages #padi #sealife #nauticam #sonyalpha",Image,2026-06-02 20:38:22+00:00,12.0,0,0.0,Misool - Raja Ampat,spanglersscuba,2026-06-03,Apify Instagram Scraper,12.0,2026-06-02
Raja Ampat,#rajaampat,https://www.instagram.com/p/DZHQ_5gFaf4/,DZHQ_5gFaf4,"In the heart of the Coral Triangle 🐠, Yeben Island is home to Cove Eco Resort—your gateway to Raja Ampat’s most pristine and remote dive sites.

Perfectly located between Fam (Piaynemo, Melissa’s Garden…) and Gam (Citrus Ridge, Mayhem…), our private island offers exclusive access to untouched reefs and even a nearby manta cleaning station ✨🦋.

It’s the ultimate escape for divers, snorkelers, and nature lovers alike.
--------------------
Yeben Island, Raja Ampat, Indonesia
www.coveecoresort.com
--------------------
#CoveEcoResort #YebenIsland #RajaAmpat #CoralTriangle #DiveResort",Image,2026-06-03 06:22:52+00:00,11.0,0,0.0,,coveecoresort,2026-06-03,Apify Instagram Scraper,11.0,2026-06-03
Raja Ampat,#explorerajaampat,https://www.instagram.com/p/DWC5rvSEyOn/,DWC5rvSEyOn,"EAT, DIVE, SLEEP
Repeat

Happy Dive Happy Life 👌

Group picture before and after dive

#bluedreamphinisi
#sailingrajaampat
#explorerajaampat 
#groupfromrussia 
#happydivehappylife",Sidecar,2026-03-19 00:07:54+00:00,11.0,0,0.0,Raja Ampat Island,bluedreamphinisi,2026-06-03,Apify Instagram Scraper,11.0,2026-03-19
Raja Ampat,#piaynemo,https://www.instagram.com/p/DYOtUUxuoNg/,DYOtUUxuoNg,"😋 pegang 100 ribu, ingat foto di raja ampat😋 pegang dompet, ingat pinjam seratus😋berpose latar belakang nominal IDR 100k😋#banyakceritadisetiapkilometernya 😋#jadikansetiapmomentmenjadikenangan 😋#piaynemo 😋#travellingsaya 😋#recordlifeandmoment 😋",Image,2026-05-12 07:13:33+00:00,9.0,2,0.0,"Piaynemo Island, Raja Ampat - Papua Barat",sampeyanndalem,2026-06-03,Apify Instagram Scraper,11.0,2026-05-12
Raja Ampat,#wisatarajaampat,https://www.instagram.com/p/DXT8kolk64F/,DXT8kolk64F,"Bagian 61 || Teatrical War Tribe👹, Blue River Trip🗾

📍𝘞𝘢𝘳𝘴𝘢𝘮𝘣𝘪𝘯 𝘝𝘪𝘭𝘭𝘢𝘨𝘦, 𝘔𝘢𝘺𝘢𝘭𝘪𝘣𝘪𝘵 𝘉𝘢𝘺, 𝘙𝘢𝘫𝘢 𝘈𝘮𝘱𝘢𝘵, 𝘞𝘦𝘴𝘵 𝘗𝘢𝘱𝘶𝘢𝘯
======================================
 ©ʀᴀɪɴᴇʀsᴜʀᴀʙɪ | ᴛʜᴇ ᴊᴇᴛɪ ᴍᴀɴɢʀᴏᴠᴇ ²⁰²⁶
======================================
#kalibiru #kalibirurajaampat #rajaampat #wisatarajaampat
#holiday",Sidecar,2026-04-19 11:31:37+00:00,10.0,0,0.0,The Jeti Mangrove,surabi.rainer,2026-06-03,Apify Instagram Scraper,10.0,2026-04-19
Raja Ampat,#wisatarajaampat,https://www.instagram.com/p/DWj5mLpk4-j/,DWj5mLpk4-j,"Bagian 45 || Nikmati Liburan di Kali Biru Raja Ampat @wili_surabi

📍𝘞𝘢𝘳𝘴𝘢𝘮𝘣𝘪𝘯 𝘝𝘪𝘭𝘭𝘢𝘨𝘦, 𝘔𝘢𝘺𝘢𝘭𝘪𝘣𝘪𝘵 𝘉𝘢𝘺, 𝘙𝘢𝘫𝘢 𝘈𝘮𝘱𝘢𝘵, 𝘞𝘦𝘴𝘵 𝘗𝘢𝘱𝘶𝘢𝘯
======================================
 ©ʀᴀɪɴᴇʀsᴜʀᴀʙɪ | ᴛʜᴇ ᴊᴇᴛɪ ᴍᴀɴɢʀᴏᴠᴇ ²⁰²⁶
======================================
#kalibiru #kalibirurajaampat #rajaampat #wisatarajaampat
#holiday",Image,2026-03-31 19:42:07+00:00,10.0,0,0.0,RAJA AMPAT - The Last Paradise,surabi.rainer,2026-06-03,Apify Instagram Scraper,10.0,2026-03-31
Raja Ampat,#rajaampat,https://www.instagram.com/p/DZG3CPXjZwQ/,DZG3CPXjZwQ,"Clown anenomefish and anenome shrimp, Raja Ampat, Indonesia

#clownfish #anenomefish #fish #shrimp #anenome #rajaampat #divingindonesia @scubarepublicliveaboards #underwaterphotography #sealife #underwater #oceanlife #marinebiology #oceanlife #marinelife #scubadiving #earthcapture #uwphotography #yourshotphotographer #nature #ocean #travel #underwaterlife #nature #underwaterphoto #underwaterpics #photooftheday #underwaterphoto #scubalife #diving_photography #ScubaDivingMag @scubadivingmag @BBCearth #scuba #underthesea_perfection",Image,2026-06-03 02:35:54+00:00,8.0,1,0.0,,philbearphotography,2026-06-03,Apify Instagram Scraper,9.0,2026-06-03
